f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,treatment,conversion,visit,exposure
0.39737132240898615,0.2787771181261045,2.554452491441662,6.373695540505682,1.0633865011066561,1.3761426066439333,11.843591766841392,8.411582266578616,0.6197844212683448,8.840480348687716,0.9219243032503321,1.0289943657255343,0,0,0,0
0.1935698172528273,-2.5612483914524766,-3.139802798031279,-0.29932009357111267,-2.051324481337695,4.008387196457314,-2.0849348229187816,-5.538743688545866,14.55267113623519,2.6937895961077145,5.59424820125373,-8.177582587649187,0,0,1,0
-0.43550617962014615,0.6774761435357858,-1.762384585813527,2.7022336587061506,-0.4025547596752199,1.0998700009922713,-0.369557028484623,15.354580380857202,3.902819981886876,-3.9616874316472046,12.238395226508064,-6.2200990397218145,1,0,0,1
0.16709087600380435,-2.635472198207641,-2.1876465173562334,2.1299559547811953,4.953866319981643,3.322567749711858,2.352369618625853,1.5729363482285517,-6.645358330645479,-1.25875366715767,0.9463788155538699,15.648373371701592,1,0,0,1
0.27489463165476913,-2.3208642485803743,1.777801526547508,0.26773670266778704,-0.7076880012238349,5.436046186436166,8.773597325977326,9.46019276234367,-2.0423661672029976,2.026300993190283,7.915118196351363,14.865233220374648,0,0,0,0
-0.383339390276232,0.20294563733789261,-1.655203937614468,-2.3278611970581466,5.250103289576792,9.009952137139951,2.5967433191501303,9.922610546508956,6.603779380342965,-0.6609580368409951,8.180281328474043,20.265151038073306,1,0,0,1
-0.028660831287961232,3.0034298493024103,-5.287388249815386,4.130088014000716,2.348188272952685,1.0647647177638362,3.513860348598813,-9.220441053445715,2.418362407569914,7.356900572093972,18.005467593725342,0.5246059045729847,1,0,0,1
-0.6467948823145502,-0.3028112697352585,3.196965082484978,2.5520035509109906,-0.11904081506815523,4.9636836789441094,3.5436342763490263,9.699327939410491,-1.0547822759169376,1.8787028272178539,1.5494482524370126,-8.549743502068338,0,0,0,0
0.23689622165166085,0.917688435487823,1.0122722959419062,0.7493211731995298,-3.661482968201657,0.4809024507262767,1.0807987074500907,-1.6345745230183617,2.8387428760047344,7.732406854516308,21.598435930652666,7.175947003185654,1,0,0,1
0.2060403125782115,0.3808865347741325,-3.6050509167177003,1.415155598562506,2.240920839764106,14.323562139929374,1.9227785972257136,5.42990299093512,3.7500752581222483,-4.849424300956256,15.056840767732181,12.718557113793032,1,0,0,1
0.6328255576344376,-0.9550199276715823,4.366706346246638,-2.985923400935299,4.347428375201082,13.014187003887898,-2.547003420731855,-0.12430546945774035,4.717489828631017,0.4721947670704063,-8.64583819338197,6.158204558137863,1,0,0,1
-0.8498429709808839,1.2577478890162905,-1.2066181621611274,6.4597900960561265,-1.1330131693449488,0.9541047222127572,7.555696417270151,-4.377531625177314,5.6377115291497315,14.957142034259427,-9.145852464138802,7.27248504191012,1,0,0,1
0.20790623539873884,1.7509165948436967,-1.9686817061073967,-2.725461161869684,4.087766262467591,3.9255264315192933,4.402759961936908,5.717268540780644,-0.8961779953651341,6.358029577288028,7.579037765028396,-1.3577736130531308,1,0,0,1
1.4926196089158053,1.25813267345886,-1.859128393286357,3.600971547628255,-1.8987266809092862,6.27800609796377,9.488135242441462,-1.7523668374509471,10.936308130559116,7.802247415491987,12.234129407951514,23.709212633477897,1,0,0,1
-0.1963104928022964,-0.7059778629719835,-1.1348346311012558,-1.1105929118894027,1.6915931623435831,4.137529479119891,4.549468476248107,8.793972793830552,4.09361362152093,16.128272617258535,2.6710198675059864,31.61362399926034,1,0,0,1
0.500533878212005,-0.8714520902660521,-1.57014199534667,3.043911728778193,1.1061488586965964,5.927202371642041,5.650130697611852,3.0338949589960142,-2.096914770092516,-7.618777797486917,1.0706684218102147,13.721428425505335,1,0,0,1
0.17127499530416318,-1.493182045939181,1.4156342220428368,2.7330156151322775,-1.5354297448045324,3.237880508538534,3.3259688232975995,-3.8150099061159883,6.57606899450764,8.986276210945874,14.530850939942438,15.61649969953507,1,0,0,1
-1.102135494365673,-1.0005200638641965,2.2360846413007835,3.1441150429190685,4.060190745224192,20.993111155142664,6.196986859881735,10.767620097155834,10.868812697151057,9.711130010446384,2.2256306471649587,12.786104516735367,1,0,0,1
-0.6182601716300575,0.12109022921598578,-0.16487251478984843,1.7619972460362323,11.258634266694035,-6.46287292444039,6.843057066097275,-6.821381575613771,0.6020905663160789,13.211604775738929,5.5656641680400725,-4.84634986812134,1,0,0,1
-0.5722429674079746,1.5873563982954815,-0.7528799161211284,2.1926674866623195,2.182287359615255,-0.6276816685079218,15.006086900221824,7.557081742835272,-10.581026623934774,5.991634518155421,-0.8237208899618143,13.68336001404375,0,0,0,0
-0.6340165907461606,0.3164216936529616,2.211969469553097,4.270416621344388,-2.801185628223106,0.8943940679634479,0.34030625749864507,-0.6813070884717565,16.711270530023896,7.739853687687644,-6.095778798148398,14.31147469172585,1,0,1,1
1.6977249576101068,2.151944416881835,-2.646487918289633,-0.04954903317200454,7.067644596746491,-0.8968134349701473,5.48538879761888,8.457657941947755,-2.6738993953621977,4.023797151505599,-23.523152592607843,-4.3341213568091845,1,0,1,1
-0.20205452111452826,-1.4964530911437592,4.917787129435926,-3.076452409474025,0.23982205321206496,3.1275547709732385,11.071130418770247,-5.689517767548413,12.37477901551571,4.581864488156697,-3.637276129221968,9.9361933529274,1,0,0,1
0.15924775645877604,-0.46034700345407153,1.1675250039760454,0.26699649004236736,2.454069381004992,5.678227237701025,11.88169417041397,-4.422019192491835,19.357840297525122,-11.116702396180015,3.6642911636868667,11.147845182251935,1,0,0,1
0.22479349418802613,-0.4963192317129501,0.5005065991425395,-0.07760299090826517,-0.3574590277768461,6.578090065700919,4.999286721404265,-0.9346214096681873,10.477119103119406,6.958396167012875,12.15318664578285,11.544436882466677,1,0,0,1
-0.6631960087376578,-0.39628966431515134,2.7935046522958284,3.4531848493870876,1.9163936241434074,3.0631714398821535,10.15492341641518,-0.28605688854931177,7.9391011444242725,2.8824587805288475,3.0844054116004616,16.048257779077026,1,0,0,1
0.6603330791904239,1.8016154176010217,4.13314913717039,1.567212293224829,4.727811885179856,1.010719568351411,4.815331573935276,2.6670844520468187,4.698370947947571,9.261256203495309,-2.200342012454559,25.58691784658042,1,0,0,1
-0.8048139051997616,-1.4427017804603715,3.779466096400163,4.033320620681395,4.4964792682086205,5.516058444468543,2.9314180720572782,-2.2424279775093225,4.54579281899483,-0.9172936920968944,13.58105365407621,4.088249137579469,1,0,1,1
-0.6603977574340093,-0.014217346644789575,1.9910354902614984,-0.30391856897271907,-1.2888815822657258,3.6696986151611792,4.371812798208848,0.25556367762476917,0.6085241995480755,6.356399498861091,-7.743142205176454,-8.01165223401493,1,0,0,1
-0.5747553770019488,0.15848455726104438,1.746178157435211,6.221139894238567,5.430638492808077,1.7322950561755497,2.8935092357449426,-2.916187933681977,3.8667054208547924,2.190730888638893,7.8399233309751875,-2.4414170581023003,1,0,0,1
0.41547721139293786,2.9523822608041246,0.7389756437035417,2.7854775107166128,4.76057596684445,0.574141734947986,4.254917898138334,3.580591365003487,4.703267909551588,-1.6840782708437319,5.215689533478696,10.280783595956319,1,0,0,1
1.1609148862360334,2.034833321736331,6.167637898027735,-0.9555122012417585,5.489282546882713,3.3800416275440885,15.262896426018965,-1.6731090262729698,-2.0459972637015875,-0.29514116355217723,-13.690282373926301,0.45275179186469305,1,0,0,1
-0.6073061292429585,0.7406300583619322,1.8202143418651826,7.503746685490836,5.8016953527442015,-0.26913754717953475,-2.0311221595508044,6.648282697641637,-5.5056790905486235,19.15167012683483,15.379073062347326,0.9959137397948341,0,0,0,0
-1.370507623272702,2.6661957986646607,0.7251043713937171,5.461012198315078,-4.377710635177468,-0.37700011017810997,3.0293647184218258,3.800675800094349,0.7595286053494452,9.48279945877999,-4.39505977856683,4.133156943795583,1,0,0,1
0.0962365053695191,1.3231021344939986,2.7078757074133355,-2.0988546938811816,-4.136456682942489,8.632848745112845,4.860958467085713,-1.2903138339619433,15.168294223762166,5.42539707434287,15.377815219761672,6.148177421537046,1,0,0,1
1.6485983399055897,3.3085453479091274,0.40248604365022356,4.6090270430539375,4.58150379834059,9.069431476155273,-2.4035713792485858,7.890729343990012,11.620656305317034,-9.569915891384916,-5.412674911458822,-14.076628906496968,1,1,1,1
